timestamp,bench id,lat,lng,indicator  a,indicator b,indicator c,indicator d,indicator e,indicator f,indicator g,indicator h,indicator i,indicator j,indicator  k,indicator l,indicator m,indicator n,indicator  o,indicator p
080317182912,014682000781772,42.36127100,-71.089928000,411,-0.14,0,0.19,1.92,1.20,312.71,0.20,0.31,9.38,29.45,-31.91,9.69,0.01,0.02,-0.00
080317182920,014682000781772,42.36127900,-71.089912000,406,-0.18,0,0.13,1.88,1.41,313.31,0.24,0.31,9.57,29.82,-31.64,10.31,0.01,0.02,-0.00
080317182928,014682000781772,42.36128600,-71.089912000,403,-0.16,0,0.33,1.42,1.42,313.22,0.24,0.24,9.49,29.73,-31.64,9.69,0.01,0.02,-0.00
080317182936,014682000781772,42.36128600,-71.089912000,399,-0.15,0,0.25,1.90,1.43,313.13,0.24,0.31,9.45,29.64,-31.64,9.80,0.01,0.02,0.00
080317182945,014682000781772,42.36128600,-71.089912000,394,-0.14,0,0.34,1.91,1.67,313.13,0.27,0.31,9.41,29.64,-31.64,9.80,0.01,0.02,-0.00
080317182953,014682000781772,42.36128600,-71.089912000,394,-0.13,0,0.49,2.13,1.66,312.96,0.27,0.35,9.49,29.55,-31.73,9.49,0.01,0.02,-0.00
080317183002,014682000781772,42.36128600,-71.089912000,400,-0.20,0,0.27,1.91,1.67,312.88,0.27,0.31,9.41,29.55,-31.82,9.69,0.01,0.02,-0.00
080317183010,014682000781772,42.36128600,-71.089912000,391,-0.16,0,0.21,1.90,1.19,313.21,0.20,0.31,9.45,29.64,-31.55,10.10,0.01,0.02,-0.00
080317183018,014682000781772,42.36128600,-71.089912000,391,-0.21,0,0.17,1.90,0.95,312.78,0.16,0.31,9.45,29.36,-31.73,9.90,0.01,0.02,-0.00
080317183027,014682000781772,42.36128600,-71.089912000,394,-0.18,0,0.25,1.88,1.64,312.89,0.27,0.31,9.57,29.73,-32.00,9.80,0.01,0.02,-0.00
080317183035,014682000781772,42.36128600,-71.089912000,397,-0.23,0,0.35,1.66,1.42,313.13,0.24,0.27,9.49,29.64,-31.64,9.90,0.01,0.02,-0.00
080317183044,014682000781772,42.36128600,-71.089928000,384,-0.13,0,0.60,1.89,1.18,312.96,0.20,0.31,9.49,29.55,-31.73,10.00,0.01,0.02,-0.00
080317183123,014682000781772,42.36076700,-71.089775000,401,-0.03,0,0.20,1.43,1.19,313.04,0.20,0.24,9.45,29.55,-31.64,10.20,0.01,0.02,-0.00
080317183131,014682000781772,42.36125600,-71.089973000,387,-0.01,0,0.24,1.90,0.71,313.13,0.12,0.31,9.45,29.64,-31.64,10.61,0.01,0.02,-0.00
080317183140,014682000781772,42.36114100,-71.090103000,416,-0.03,0,0.17,2.14,1.43,312.95,0.24,0.35,9.45,29.45,-31.64,9.69,0.01,0.02,-0.00
080317183148,014682000781772,42.36114100,-71.090103000,399,-0.04,0,0.26,1.90,1.19,313.21,0.20,0.31,9.45,29.64,-31.55,9.29,0.01,0.02,-0.00
080317183157,014682000781772,42.36114900,-71.090103000,400,-0.02,0,0.29,1.66,1.42,312.87,0.24,0.27,9.49,29.45,-31.73,10.20,0.01,0.02,-0.00
080317183205,014682000781772,42.36115600,-71.090103000,383,0.05,0,0.26,1.42,1.42,313.22,0.24,0.24,9.49,29.82,-31.73,10.20,0.01,0.02,-0.00
080317183213,014682000781772,42.36115600,-71.090103000,387,0.03,0,0.36,1.67,0.95,313.39,0.16,0.27,9.41,29.91,-31.64,10.51,0.01,0.02,-0.00
080317183222,014682000781772,42.36117200,-71.090096000,376,0.03,0,0.33,1.65,1.65,313.39,0.27,0.27,9.53,29.82,-31.55,9.90,0.01,0.02,-0.00
080317183230,014682000781772,42.36117200,-71.090096000,378,-0.01,0,0.33,1.90,1.19,312.89,0.20,0.31,9.45,29.64,-31.91,9.80,0.01,0.02,-0.00
080317183239,014682000781772,42.36118300,-71.090096000,383,-0.07,0,0.39,1.65,0.94,313.04,0.16,0.27,9.53,29.55,-31.64,10.10,0.01,0.02,-0.00
080317183247,014682000781772,42.36118300,-71.090096000,386,-0.09,0,0.27,1.89,1.42,312.97,0.24,0.31,9.49,29.64,-31.82,10.20,0.01,0.02,-0.00
080317183256,014682000781772,42.36118300,-71.090080000,374,-0.04,0,0.26,1.91,1.43,313.31,0.24,0.31,9.41,29.91,-31.73,10.41,0.01,0.02,-0.00
080317183303,014682000781772,42.36119100,-71.090080000,372,-0.03,0,0.25,1.88,1.64,312.97,0.27,0.31,9.57,29.64,-31.82,10.10,0.01,0.02,0.00
080317183312,014682000781772,42.36118300,-71.090080000,393,-0.03,0,0.23,1.88,1.41,312.96,0.24,0.31,9.57,29.55,-31.73,10.82,0.01,0.02,0.00
080317183321,014682000781772,42.36118300,-71.090080000,378,-0.04,0,0.31,1.89,1.41,313.13,0.24,0.31,9.53,29.64,-31.64,10.20,0.01,0.02,-0.00
080317183329,014682000781772,42.36118300,-71.090080000,381,-0.01,0,0.34,1.91,1.67,313.14,0.27,0.31,9.41,29.73,-31.73,9.69,0.01,0.02,-0.00
080317183337,014682000781772,42.36119100,-71.090065000,376,-0.06,0,0.23,1.67,1.67,312.89,0.27,0.27,9.41,29.73,-32.00,10.51,0.01,0.02,0.00
080317183346,014682000781772,42.36119100,-71.090065000,384,-0.06,0,0.18,1.66,1.42,313.55,0.24,0.27,9.49,29.73,-31.27,10.51,0.01,0.02,-0.00
080317183426,014682000781772,0.00000000,0.000000000,405,0.01,0,0.32,1.66,1.66,313.13,0.27,0.27,9.49,29.64,-31.64,10.10,0.01,0.02,-0.00
080317183433,014682000781772,42.36213300,-71.089386000,396,-0.01,0,0.23,2.39,1.43,312.95,0.24,0.39,9.41,29.45,-31.64,9.49,0.01,0.02,-0.00
080317183442,014682000781772,42.36219800,-71.089409000,379,-0.02,0,0.19,1.90,1.66,312.89,0.27,0.31,9.45,29.64,-31.91,10.00,0.01,0.02,-0.00
080317183450,014682000781772,42.36219800,-71.089409000,370,-0.05,0,0.39,1.88,1.65,313.21,0.27,0.31,9.53,29.55,-31.45,10.51,0.01,0.02,-0.00
080317183459,014682000781772,42.36218300,-71.089432000,364,-0.05,0,0.26,1.89,1.18,312.79,0.20,0.31,9.49,29.45,-31.82,9.69,0.01,0.02,-0.00
080317183506,014682000781772,42.36216700,-71.089455000,383,-0.02,0,0.31,2.14,1.43,313.05,0.24,0.35,9.45,29.64,-31.73,9.59,0.01,0.02,-0.00
080317183515,014682000781772,42.36216000,-71.089455000,378,-0.09,0,0.61,2.15,1.19,313.13,0.20,0.35,9.41,29.64,-31.64,9.80,0.01,0.02,-0.00
080317183524,014682000781772,42.36214800,-71.089455000,382,-0.07,0,0.27,1.67,1.67,312.97,0.27,0.27,9.41,29.64,-31.82,10.00,0.01,0.02,-0.00
080317183532,014682000781772,42.36214800,-71.089455000,375,-0.06,0,0.42,1.42,1.42,313.22,0.24,0.24,9.49,29.73,-31.64,10.51,0.01,0.02,-0.00
080317183540,014682000781772,42.36214800,-71.089455000,385,-0.08,0,0.28,1.89,1.42,313.22,0.24,0.31,9.49,29.73,-31.64,10.10,0.01,0.02,-0.00
080317183549,014682000781772,42.36214100,-71.089455000,378,-0.08,0,0.23,2.13,0.95,312.89,0.16,0.35,9.49,29.64,-31.91,10.00,0.01,0.02,-0.00
080317183557,014682000781772,42.36214100,-71.089455000,391,-0.11,0,0.37,2.13,1.42,313.30,0.24,0.35,9.49,29.73,-31.55,10.20,0.01,0.02,-0.00
080317183605,014682000781772,42.36211800,-71.089470000,388,-0.10,0,0.31,2.13,1.42,313.47,0.24,0.35,9.49,29.82,-31.45,10.20,0.01,0.02,-0.00
080317183614,014682000781772,42.36210300,-71.089493000,392,-0.13,0,0.42,1.67,1.67,313.12,0.27,0.27,9.41,29.55,-31.55,10.61,0.01,0.02,-0.00
080317183622,014682000781772,42.36206100,-71.089508000,377,-0.10,0,0.31,1.89,1.42,313.47,0.24,0.31,9.49,29.91,-31.55,10.00,0.01,0.02,-0.00
080317183631,014682000781772,42.36202600,-71.089516000,382,-0.10,0,0.25,2.59,2.12,313.04,0.35,0.43,9.53,29.55,-31.64,10.10,0.01,0.02,0.00
080317183640,014682000781772,42.36201900,-71.089531000,379,-0.12,0,0.21,2.13,1.18,313.14,0.20,0.35,9.49,29.73,-31.73,10.20,0.01,0.02,-0.00
080317183647,014682000781772,42.36200300,-71.089546000,377,-0.07,0,0.27,0.96,1.68,312.96,0.27,0.16,9.38,29.55,-31.73,10.20,0.01,0.02,-0.00
080317183656,014682000781772,42.36198800,-71.089561000,387,-0.04,0,0.38,1.89,1.18,313.12,0.20,0.31,9.49,29.55,-31.55,10.41,0.01,0.02,-0.00
080317183705,014682000781772,42.36196100,-71.089577000,380,-0.08,0,0.27,1.19,1.43,313.23,0.24,0.20,9.45,29.91,-31.82,10.31,0.01,0.02,-0.00
080317183712,014682000781772,42.36195400,-71.089577000,387,-0.09,0,0.31,1.88,1.65,313.47,0.27,0.31,9.53,29.73,-31.36,10.61,0.01,0.02,-0.00
080317183721,014682000781772,42.36193800,-71.089577000,378,-0.09,0,0.36,1.89,1.66,313.30,0.27,0.31,9.49,29.64,-31.45,10.51,0.01,0.02,-0.00
080317183730,014682000781772,42.36193100,-71.089584000,383,-0.09,0,0.28,1.66,1.19,313.23,0.20,0.27,9.45,29.91,-31.82,10.31,0.01,0.02,-0.00
080317183738,014682000781772,42.36190400,-71.089600000,375,-0.08,0,0.17,2.35,1.17,313.31,0.20,0.39,9.57,29.82,-31.64,10.41,0.01,0.02,-0.00
080317183746,014682000781772,42.36190400,-71.089600000,384,-0.09,0,0.16,1.43,1.43,313.04,0.24,0.24,9.45,29.45,-31.55,10.10,0.01,0.02,-0.00
080317183755,014682000781772,42.36187400,-71.089622000,375,-0.07,0,0.35,1.65,1.65,313.48,0.27,0.27,9.53,30.00,-31.64,10.51,0.01,0.02,-0.00
080317183803,014682000781772,42.36186600,-71.089638000,378,-0.08,0,0.17,1.67,1.19,312.97,0.20,0.27,9.41,29.73,-31.91,10.10,0.01,0.02,-0.00
080317183812,014682000781772,42.36183200,-71.089638000,390,-0.08,0,0.27,1.88,1.41,313.56,0.24,0.31,9.57,29.91,-31.45,10.82,0.01,0.02,0.00
080317183812,014682000781772,42.36183200,-71.089638000,390,-0.08,0,0.27,1.88,1.41,313.56,0.24,0.31,9.57,29.91,-31.45,10.82,0.01,0.02,0.00
080317183828,014682000781772,42.36180900,-71.089668000,376,-0.12,0,0.44,1.91,1.67,313.05,0.27,0.31,9.41,29.64,-31.73,10.31,0.01,0.02,-0.00
080317183837,014682000781772,42.36180900,-71.089668000,385,-0.06,0,0.19,1.66,1.18,313.39,0.20,0.27,9.49,29.82,-31.55,10.20,0.01,0.02,-0.00
080317183845,014682000781772,42.36179400,-71.089668000,385,-0.03,0,0.33,1.66,1.66,313.05,0.27,0.27,9.45,29.64,-31.73,10.61,0.01,0.02,-0.00
080317183853,014682000781772,42.36179400,-71.089668000,405,-0.09,0,0.43,2.14,1.43,312.80,0.24,0.35,9.45,29.55,-31.91,9.90,0.01,0.02,-0.00
080317183902,014682000781772,42.36179400,-71.089668000,389,-0.04,0,0.34,1.66,1.18,313.31,0.20,0.27,9.49,29.82,-31.64,10.10,0.01,0.02,-0.00
080317183911,014682000781772,42.36177400,-71.089676000,384,-0.09,0,0.21,1.89,1.42,313.30,0.24,0.31,9.49,29.73,-31.55,10.31,0.01,0.02,-0.00
080317183918,014682000781772,42.36177400,-71.089676000,380,-0.06,0,0.27,1.90,1.43,312.98,0.24,0.31,9.45,29.82,-32.00,10.41,0.01,0.02,-0.00
080317183927,014682000781772,42.36176700,-71.089691000,380,-0.07,0,0.26,1.89,0.94,312.80,0.16,0.31,9.53,29.64,-32.00,10.31,0.01,0.02,0.00
080317183936,014682000781772,42.36176700,-71.089691000,370,-0.07,0,0.54,1.89,1.41,313.22,0.24,0.31,9.53,29.82,-31.73,10.82,0.01,0.02,-0.00
080317183943,014682000781772,42.36176700,-71.089691000,370,-0.03,0,0.28,1.42,0.95,313.22,0.16,0.24,9.49,29.82,-31.73,10.71,0.01,0.02,-0.00
080317183952,014682000781772,42.36176700,-71.089691000,378,-0.07,0,0.30,2.13,1.42,313.22,0.24,0.35,9.49,29.82,-31.73,10.51,0.01,0.02,-0.00
080317184001,014682000781772,42.36177400,-71.089691000,365,-0.01,0,0.42,1.89,0.95,313.13,0.16,0.31,9.49,29.64,-31.64,10.71,0.01,0.02,-0.00
080317184008,014682000781772,42.36176700,-71.089691000,367,-0.06,0,0.83,1.89,1.66,313.22,0.27,0.31,9.49,29.82,-31.73,10.51,0.01,0.02,-0.00
080317184017,014682000781772,42.36175900,-71.089691000,362,-0.04,0,0.39,1.90,0.95,313.39,0.16,0.31,9.45,29.82,-31.55,10.51,0.01,0.02,0.00
080317184026,014682000781772,42.36175900,-71.089706000,374,-0.13,0,0.28,1.66,1.66,313.22,0.27,0.27,9.49,29.82,-31.73,10.20,0.01,0.02,-0.00
080317184034,014682000781772,42.36175900,-71.089706000,359,-0.18,0,0.28,2.13,1.66,313.21,0.27,0.35,9.49,29.64,-31.55,10.71,0.01,0.02,-0.00
080317184042,014682000781772,42.36175900,-71.089706000,383,-0.12,0,0.18,1.90,1.19,313.22,0.20,0.31,9.45,29.73,-31.64,10.00,0.01,0.02,-0.00
080317184051,014682000781772,42.36175900,-71.089706000,392,-0.10,0,0.31,1.66,1.42,313.14,0.24,0.27,9.49,29.73,-31.73,10.41,0.01,0.02,-0.00
080317184059,014682000781772,42.36175900,-71.089706000,373,-0.12,0,0.29,2.14,1.43,313.06,0.24,0.35,9.45,29.82,-31.91,10.20,0.01,0.02,-0.00
080317184107,014682000781772,42.36174400,-71.089714000,357,-0.14,0,0.30,1.90,1.43,313.30,0.24,0.31,9.45,29.73,-31.55,11.22,0.01,0.02,-0.00
080317184116,014682000781772,42.36172900,-71.089714000,354,-0.16,0,0.33,1.90,1.19,313.05,0.20,0.31,9.45,29.64,-31.73,10.41,0.01,0.02,-0.00
080317184125,014682000781772,42.36171700,-71.089729000,377,-0.09,0,0.23,2.13,1.42,313.06,0.24,0.35,9.49,29.82,-31.91,10.51,0.01,0.02,-0.00
080317184132,014682000781772,42.36171000,-71.089729000,357,-0.09,0,0.32,1.89,0.95,313.31,0.16,0.31,9.49,29.82,-31.64,10.31,0.01,0.02,-0.00
080317184141,014682000781772,42.36171000,-71.089729000,355,-0.11,0,0.20,1.43,0.95,313.47,0.16,0.24,9.45,29.82,-31.45,10.71,0.01,0.02,-0.00
080317184150,014682000781772,42.36170200,-71.089737000,347,-0.13,0,0.34,1.91,1.43,312.97,0.24,0.31,9.41,29.73,-31.91,10.61,0.01,0.02,-0.00
080317184158,014682000781772,42.36169400,-71.089737000,385,-0.14,0,0.51,1.66,1.43,312.96,0.24,0.27,9.45,29.55,-31.73,10.31,0.01,0.02,-0.00
080317184206,014682000781772,42.36168700,-71.089737000,356,-0.17,0,0.32,1.71,0.98,313.31,0.16,0.27,9.18,29.82,-31.64,10.71,0.01,0.02,-0.00
080317184215,014682000781772,42.36169400,-71.089737000,372,-0.21,0,0.29,1.66,1.90,313.12,0.31,0.27,9.45,29.55,-31.55,10.20,0.01,0.02,-0.00
080317184223,014682000781772,42.36169400,-71.089737000,351,-0.19,0,0.31,1.43,1.43,313.12,0.24,0.24,9.41,29.55,-31.55,10.41,0.01,0.02,-0.00
080317184232,014682000781772,42.36167900,-71.089752000,345,-0.20,0,0.40,1.89,1.18,313.48,0.20,0.31,9.53,30.00,-31.64,10.31,0.01,0.02,-0.00
080317184240,014682000781772,42.36167900,-71.089752000,345,-0.21,0,0.25,1.89,1.41,312.97,0.24,0.31,9.53,29.73,-31.91,10.61,0.01,0.02,-0.00
080317184249,014682000781772,42.36167900,-71.089752000,360,-0.17,0,0.38,1.89,1.18,313.47,0.20,0.31,9.49,29.91,-31.55,10.41,0.01,0.02,-0.00
080317184256,014682000781772,42.36167900,-71.089752000,357,-0.16,0,0.68,1.42,1.42,313.22,0.24,0.24,9.49,29.73,-31.64,10.51,0.01,0.02,0.00
080317184305,014682000781772,42.36167900,-71.089752000,342,-0.07,0,0.21,2.12,1.18,313.31,0.20,0.35,9.53,29.91,-31.73,11.22,0.01,0.02,-0.00
080317184314,014682000781772,42.36167900,-71.089752000,349,-0.09,0,0.19,1.89,1.66,313.47,0.27,0.31,9.49,29.82,-31.45,10.10,0.01,0.02,-0.00
080317184314,014682000781772,42.36167900,-71.089752000,349,-0.09,0,0.19,1.89,1.66,313.47,0.27,0.31,9.49,29.82,-31.45,10.10,0.01,0.02,-0.00
080317184403,014682000781772,42.36170200,-71.089912000,349,0.04,0,0.26,1.64,1.17,313.48,0.20,0.27,9.57,30.00,-31.64,10.61,0.01,0.02,-0.00
080317184411,014682000781772,42.36185800,-71.089691000,345,0.01,0,0.17,1.66,1.43,313.47,0.24,0.27,9.45,29.91,-31.55,10.71,0.01,0.02,0.00
080317184420,014682000781772,42.36185100,-71.089691000,376,0.03,0,0.28,1.88,1.41,313.05,0.24,0.31,9.57,29.64,-31.73,10.41,0.01,0.02,-0.00
080317184427,014682000781772,42.36183900,-71.089691000,359,-0.02,0,0.28,2.12,1.18,313.40,0.20,0.35,9.53,30.00,-31.73,10.20,0.01,0.02,-0.00
080317184436,014682000781772,42.36183900,-71.089691000,329,-0.01,0,0.26,1.88,1.64,313.48,0.27,0.31,9.57,30.00,-31.64,10.82,0.01,0.02,0.00
080317184445,014682000781772,42.36183900,-71.089691000,340,-0.02,0,0.24,1.90,1.43,313.05,0.24,0.31,9.45,29.64,-31.73,10.41,0.01,0.02,-0.00
080317184453,014682000781772,42.36183900,-71.089691000,360,-0.04,0,0.23,1.89,1.66,313.63,0.27,0.31,9.49,29.73,-31.18,10.82,0.01,0.02,-0.00
080317184501,014682000781772,42.36183900,-71.089691000,358,-0.01,0,0.23,1.90,1.19,312.96,0.20,0.31,9.45,29.55,-31.73,9.80,0.01,0.02,-0.00
080317184509,014682000781772,42.36183900,-71.089691000,361,-0.03,0,0.36,1.89,1.41,313.22,0.24,0.31,9.53,29.73,-31.64,10.31,0.01,0.02,-0.00
080317184518,014682000781772,42.36183900,-71.089691000,350,-0.06,0,0.28,2.13,1.42,313.21,0.24,0.35,9.49,29.64,-31.55,10.71,0.01,0.02,-0.00
080317184527,014682000781772,42.36183900,-71.089691000,339,-0.06,0,0.29,1.66,1.43,312.72,0.24,0.27,9.45,29.55,-32.00,10.31,0.01,0.02,-0.00
080317184535,014682000781772,42.36183900,-71.089691000,330,-0.02,0,0.31,2.14,1.66,313.05,0.27,0.35,9.45,29.64,-31.73,10.51,0.01,0.02,-0.00
080317184543,014682000781772,42.36182400,-71.089691000,346,-0.01,0,0.25,1.89,1.42,313.47,0.24,0.31,9.49,29.91,-31.55,11.22,0.01,0.02,-0.00
080317184551,014682000781772,42.36182400,-71.089691000,352,-0.08,0,0.38,1.92,1.68,313.48,0.27,0.31,9.38,30.00,-31.64,10.71,0.01,0.02,0.00
080317184600,014682000781772,42.36180900,-71.089691000,341,-0.02,0,0.23,1.89,1.41,313.22,0.24,0.31,9.53,29.73,-31.64,10.61,0.01,0.02,-0.00
080317184609,014682000781772,42.36180900,-71.089691000,327,0.03,0,0.28,1.89,1.41,313.56,0.24,0.31,9.53,29.91,-31.45,10.71,0.01,0.02,-0.00
080317184616,014682000781772,42.36180900,-71.089706000,344,-0.03,0,0.35,1.90,1.43,313.56,0.24,0.31,9.45,29.91,-31.45,10.71,0.01,0.02,-0.00
080317184625,014682000781772,42.36179400,-71.089706000,325,-0.01,0,0.33,1.65,0.94,313.14,0.16,0.27,9.53,29.73,-31.73,10.61,0.01,0.02,-0.00
080317184634,014682000781772,42.36179400,-71.089706000,334,-0.04,0,0.33,1.90,1.43,313.22,0.24,0.31,9.45,29.73,-31.64,10.61,0.01,0.02,-0.00
080317184642,014682000781772,42.36179400,-71.089706000,350,-0.04,0,0.19,1.66,1.43,313.22,0.24,0.27,9.45,29.73,-31.64,10.71,0.01,0.02,-0.00
080317184650,014682000781772,42.36179400,-71.089706000,334,-0.04,0,0.34,1.91,1.19,313.21,0.20,0.31,9.41,29.64,-31.55,10.61,0.01,0.02,-0.00
080317184659,014682000781772,42.36178200,-71.089706000,328,-0.01,0,0.33,1.41,1.41,313.05,0.24,0.24,9.53,29.64,-31.73,10.10,0.01,0.02,-0.00
080317184659,014682000781772,42.36178200,-71.089706000,328,-0.01,0,0.33,1.41,1.41,313.05,0.24,0.24,9.53,29.64,-31.73,10.10,0.01,0.02,-0.00
080317184715,014682000781772,42.36176700,-71.089714000,343,-0.02,0,0.25,1.66,1.43,313.55,0.24,0.27,9.45,29.82,-31.36,10.92,0.01,0.02,-0.00
080317184724,014682000781772,42.36175900,-71.089714000,324,-0.04,0,0.29,1.89,1.66,313.22,0.27,0.31,9.49,29.82,-31.73,10.61,0.01,0.02,-0.00
080317184733,014682000781772,42.36175900,-71.089714000,333,-0.07,0,0.37,1.90,1.43,313.23,0.24,0.31,9.45,29.91,-31.82,10.61,0.01,0.02,-0.00
080317184811,014682000781772,42.36145000,-71.089767000,334,0.03,0,0.21,1.89,1.42,313.39,0.24,0.31,9.49,29.82,-31.55,10.71,0.01,0.02,-0.00
080317184856,014682000781772,42.36171700,-71.089867000,324,-0.04,0,0.35,1.67,1.43,313.39,0.24,0.27,9.41,29.91,-31.64,10.00,0.01,0.02,0.00
080317184905,014682000781772,42.36166000,-71.089806000,323,0.02,0,0.22,1.66,1.66,313.12,0.27,0.27,9.49,29.55,-31.55,10.71,0.01,0.02,-0.00
080317184913,014682000781772,42.36166000,-71.089806000,317,0.03,0,0.25,1.67,1.43,313.31,0.24,0.27,9.41,29.91,-31.73,10.82,0.01,0.02,-0.00
080317184913,014682000781772,42.36166000,-71.089806000,317,0.03,0,0.25,1.67,1.43,313.31,0.24,0.27,9.41,29.91,-31.73,10.82,0.01,0.02,-0.00
080317184929,014682000781772,42.36166000,-71.089806000,314,0.03,0,0.32,1.89,1.18,313.22,0.20,0.31,9.49,29.82,-31.73,10.82,0.01,0.02,-0.00
080317184938,014682000781772,42.36166000,-71.089798000,320,0.01,0,0.41,1.90,1.19,313.14,0.20,0.31,9.45,29.73,-31.73,10.41,0.01,0.02,-0.00
080317184947,014682000781772,42.36165200,-71.089806000,313,-0.03,0,0.25,1.89,1.41,313.56,0.24,0.31,9.53,29.91,-31.45,10.51,0.01,0.02,-0.00
080317184954,014682000781772,42.36164500,-71.089806000,327,0.02,0,0.46,1.65,1.65,313.22,0.27,0.27,9.53,29.73,-31.64,10.51,0.01,0.02,-0.00
080317185003,014682000781772,42.36163700,-71.089806000,314,0.03,0,0.21,1.64,1.41,313.13,0.24,0.27,9.57,29.64,-31.64,10.61,0.01,0.02,-0.00
080317185012,014682000781772,42.36162900,-71.089806000,319,-0.04,0,0.22,1.66,1.42,312.97,0.24,0.27,9.49,29.64,-31.82,10.61,0.01,0.02,-0.00
080317185020,014682000781772,42.36161400,-71.089821000,319,-0.07,0,0.51,1.42,1.18,313.13,0.20,0.24,9.49,29.64,-31.64,10.61,0.01,0.02,-0.00
080317185028,014682000781772,42.36160700,-71.089821000,311,-0.06,0,0.26,2.14,1.43,313.32,0.24,0.35,9.45,30.09,-31.91,10.20,0.01,0.02,-0.00
080317185037,014682000781772,42.36159500,-71.089836000,319,-0.08,0,0.52,1.65,1.41,313.38,0.24,0.27,9.53,29.73,-31.45,10.61,0.01,0.02,-0.00
080317185045,014682000781772,42.36159500,-71.089836000,310,-0.02,0,0.17,1.65,1.41,313.05,0.24,0.27,9.53,29.64,-31.73,10.82,0.01,0.02,-0.00
080317185053,014682000781772,42.36158000,-71.089844000,323,-0.06,0,0.29,2.15,1.19,313.56,0.20,0.35,9.41,30.00,-31.55,10.20,0.01,0.02,0.00
080317185102,014682000781772,42.36157200,-71.089844000,316,-0.05,0,0.48,2.16,1.44,313.22,0.24,0.35,9.38,29.82,-31.73,10.31,0.01,0.02,-0.00
080317185110,014682000781772,42.36155700,-71.089859000,341,0.01,0,0.61,1.91,2.15,313.31,0.35,0.31,9.41,29.82,-31.64,11.22,0.01,0.02,-0.00
080317185118,014682000781772,42.36155700,-71.089859000,318,-0.01,0,0.35,2.14,1.43,312.87,0.24,0.35,9.45,29.45,-31.73,10.20,0.01,0.02,-0.00
080317185127,014682000781772,42.36153800,-71.089859000,323,-0.00,0,0.39,1.66,1.42,313.48,0.24,0.27,9.49,30.00,-31.64,11.22,0.01,0.02,-0.00
080317185135,014682000781772,42.36153000,-71.089867000,315,-0.05,0,0.42,1.42,1.66,313.55,0.27,0.24,9.49,29.82,-31.36,10.71,0.01,0.02,-0.00
080317185144,014682000781772,42.36150700,-71.089867000,307,-0.07,0,0.21,1.65,1.41,313.55,0.24,0.27,9.53,29.82,-31.36,10.92,0.01,0.02,-0.00
080317185152,014682000781772,42.36150700,-71.089867000,313,-0.06,0,0.31,1.88,1.17,313.47,0.20,0.31,9.57,29.91,-31.55,11.33,0.01,0.02,-0.00
080317185200,014682000781772,42.36150700,-71.089867000,305,-0.06,0,0.33,1.89,1.41,313.81,0.24,0.31,9.53,29.91,-31.18,11.02,0.01,0.02,-0.00
080317185209,014682000781772,42.36150000,-71.089867000,315,-0.03,0,0.19,1.90,1.19,313.48,0.20,0.31,9.45,30.00,-31.64,10.82,0.01,0.02,-0.00
080317185217,014682000781772,42.36149200,-71.089867000,305,-0.02,0,0.40,2.37,1.42,313.56,0.24,0.39,9.49,30.00,-31.55,10.82,0.01,0.02,-0.00
080317185226,014682000781772,42.36149200,-71.089867000,310,0.06,0,0.31,1.89,1.41,313.31,0.24,0.31,9.53,29.82,-31.64,10.82,0.01,0.02,-0.00
080317185234,014682000781772,42.36149200,-71.089867000,310,0.08,0,0.25,1.66,0.95,313.32,0.16,0.27,9.49,30.00,-31.82,10.92,0.01,0.01,-0.00
080317185242,014682000781772,42.36149200,-71.089867000,308,0.03,0,0.22,1.88,1.17,313.12,0.20,0.31,9.57,29.55,-31.55,10.51,0.01,0.02,-0.00
080317185251,014682000781772,42.36149200,-71.089867000,308,0.10,0,0.33,1.66,1.19,313.05,0.20,0.27,9.45,29.64,-31.73,10.00,0.01,0.02,-0.00
080317185251,014682000781772,42.36149200,-71.089867000,308,0.10,0,0.33,1.66,1.19,313.05,0.20,0.27,9.45,29.64,-31.73,10.00,0.01,0.02,-0.00
080317185307,014682000781772,42.36149200,-71.089867000,308,0.04,0,0.26,1.91,1.43,313.05,0.24,0.31,9.41,29.73,-31.82,10.41,0.01,0.02,0.00
080317185316,014682000781772,42.36149200,-71.089867000,309,0.06,0,0.31,1.43,0.71,313.30,0.12,0.24,9.45,29.73,-31.55,10.51,0.01,0.02,-0.00
080317185325,014682000781772,42.36149200,-71.089867000,296,0.02,0,0.21,1.43,1.90,313.73,0.31,0.24,9.45,30.09,-31.45,11.12,0.01,0.02,-0.00
080317185332,014682000781772,42.36148500,-71.089867000,298,0.05,0,0.34,1.66,1.43,313.64,0.24,0.27,9.45,29.91,-31.36,11.12,0.01,0.02,-0.00
080317185341,014682000781772,42.36147300,-71.089867000,306,0.03,0,0.41,1.90,1.19,313.40,0.20,0.31,9.45,30.00,-31.73,10.92,0.01,0.02,0.00
080317185350,014682000781772,42.36146500,-71.089867000,297,0.01,0,0.34,1.66,1.43,313.47,0.24,0.27,9.45,29.91,-31.55,10.51,0.01,0.02,-0.00
080317185358,014682000781772,42.36147300,-71.089867000,300,-0.02,0,0.19,1.43,1.43,313.56,0.24,0.24,9.41,30.00,-31.55,10.61,0.01,0.02,-0.00
080317185406,014682000781772,42.36147300,-71.089867000,293,-0.04,0,0.21,1.42,1.42,313.56,0.24,0.24,9.49,29.91,-31.45,10.92,0.01,0.02,0.00
